metadata:2018-08-02 08:39:34
Number,Time,Oxy,Temperature1,Temperature2,Huminity,Lux,Atmospheric Pressure,
363,2018-08-02 09:05:51,0,35,34.62,55,135,1002.10,0,34
364,2018-08-02 09:05:55,0,35,34.63,55,135,1002.07,0,34
365,2018-08-02 09:05:58,0,36,34.63,56,135,1002.10,0,34
366,2018-08-02 09:06:04,0,35,34.63,55,135,1002.16,0,34
367,2018-08-02 09:06:08,0,36,34.63,56,135,1002.07,0,34
368,2018-08-02 09:06:11,0,35,34.63,55,135,1002.10,0,34
369,2018-08-02 09:06:17,0,36,34.64,56,135,1002.13,0,34
370,2018-08-02 09:06:21,0,36,34.64,56,135,1002.13,0,34
371,2018-08-02 09:06:24,0,36,34.64,56,135,1002.10,0,34
372,2018-08-02 09:06:30,0,35,34.64,55,135,1002.13,0,34
373,2018-08-02 09:06:34,0,36,34.64,56,135,1002.13,0,34
374,2018-08-02 09:06:38,0,36,34.63,56,135,1002.10,0,34
375,2018-08-02 09:06:43,0,36,34.65,56,135,1002.10,0,34
376,2018-08-02 09:06:47,0,36,34.65,56,135,1002.10,0,34
377,2018-08-02 09:06:51,0,36,34.64,56,135,1002.13,0,34
