metadata:2018-05-15 19:35:58
Number,Time,Oxy,Temperature1,Temperature2,Huminity,Lux,Atmospheric Pressure,
5339,2018-05-16 02:14:27,0.2652,22,22.17,67,0,996.34,0
5340,2018-05-16 02:14:33,0.2652,22,22.16,67,0,996.36,0
5341,2018-05-16 02:14:37,0.2665,22,22.16,67,0,996.38,0
5342,2018-05-16 02:14:41,0.2692,22,22.17,67,0,996.40,0
5343,2018-05-16 02:14:46,0.2665,22,22.18,67,0,996.44,0
5344,2018-05-16 02:14:50,0.2652,22,22.17,67,0,996.36,0
5345,2018-05-16 02:14:54,0.2652,22,22.17,67,0,996.38,0
5346,2018-05-16 02:15:00,0.2652,22,22.17,67,0,996.38,0
5347,2018-05-16 02:15:04,0.2652,22,22.16,67,0,996.34,0
5348,2018-05-16 02:15:08,0.2652,22,22.16,67,0,996.36,0
5349,2018-05-16 02:15:13,0.2652,22,22.17,67,0,996.36,0
5350,2018-05-16 02:15:17,0.2652,22,22.16,67,0,996.30,0
5351,2018-05-16 02:15:21,0.2652,22,22.17,67,0,996.38,0
5352,2018-05-16 02:15:27,0.2652,22,22.16,67,0,996.34,0
5353,2018-05-16 02:15:31,0.2652,22,22.16,67,0,996.30,0
5354,2018-05-16 02:15:35,0.2652,22,22.16,67,0,996.38,0
5355,2018-05-16 02:15:40,0.2652,22,22.17,67,0,996.36,0
5356,2018-05-16 02:15:44,0.2652,22,22.17,67,0,996.38,0
5357,2018-05-16 02:15:48,0.2652,22,22.17,67,0,996.30,0
5358,2018-05-16 02:15:53,0.2652,22,22.16,67,0,996.34,0
5359,2018-05-16 02:15:58,0.2652,22,22.16,67,0,996.30,0
5360,2018-05-16 02:16:02,0.2652,22,22.17,67,0,996.34,0
5361,2018-05-16 02:16:07,0.2652,22,22.16,67,0,996.34,0
5362,2018-05-16 02:16:11,0.2652,22,22.17,67,0,996.30,0
5363,2018-05-16 02:16:15,0.2652,22,22.17,67,0,996.34,0
5364,2018-05-16 02:16:20,0.2652,22,22.17,67,0,996.36,0
5365,2018-05-16 02:16:24,0.2652,22,22.17,67,0,996.30,0
5366,2018-05-16 02:16:28,0.2652,22,22.17,67,0,996.36,0
5367,2018-05-16 02:16:34,0.2652,22,22.17,67,0,996.27,0
5368,2018-05-16 02:16:38,0.2652,22,22.16,67,0,996.38,0
5369,2018-05-16 02:16:42,0.2652,22,22.17,67,0,996.36,0
5370,2018-05-16 02:16:47,0.2625,22,22.18,67,0,996.34,0
5371,2018-05-16 02:16:51,0.2612,22,22.17,67,0,996.30,0
5372,2018-05-16 02:16:55,0.2612,22,22.17,67,0,996.27,0
5373,2018-05-16 02:17:01,0.2612,22,22.17,67,0,996.27,0
5374,2018-05-16 02:17:05,0.2625,22,22.17,67,0,996.27,0
5375,2018-05-16 02:17:09,0.2612,22,22.18,67,0,996.34,0
5376,2018-05-16 02:17:14,0.2612,22,22.18,67,0,996.30,0
5377,2018-05-16 02:17:18,0.2625,22,22.17,67,0,996.27,0
5378,2018-05-16 02:17:22,0.2638,22,22.17,67,0,996.30,0
5379,2018-05-16 02:17:28,0.2652,22,22.17,67,0,996.27,0
5380,2018-05-16 02:17:32,0.2652,22,22.16,67,0,996.30,0
5381,2018-05-16 02:17:36,0.2652,22,22.18,67,0,996.36,0
5382,2018-05-16 02:17:41,0.2652,22,22.19,67,0,996.30,0
5383,2018-05-16 02:17:45,0.2652,22,22.18,67,0,996.30,0
5384,2018-05-16 02:17:49,0.2652,22,22.18,67,0,996.30,0
5385,2018-05-16 02:17:54,0.2652,22,22.18,67,0,996.34,0
5386,2018-05-16 02:17:58,0.2652,22,22.18,67,0,996.34,0
5387,2018-05-16 02:18:02,0.2652,22,22.18,67,0,996.30,0
5388,2018-05-16 02:18:08,0.2652,22,22.18,67,0,996.34,0
5389,2018-05-16 02:18:12,0.2652,22,22.18,67,0,996.36,0
5390,2018-05-16 02:18:16,0.2652,22,22.18,67,0,996.30,0
5391,2018-05-16 02:18:21,0.2638,22,22.18,67,0,996.34,0
5392,2018-05-16 02:18:25,0.2625,22,22.19,67,0,996.40,0
5393,2018-05-16 02:18:29,0.2612,22,22.18,67,0,996.34,0
5394,2018-05-16 02:18:35,0.2625,22,22.19,67,0,996.34,0
5395,2018-05-16 02:18:39,0.2638,22,22.19,67,0,996.34,0
5396,2018-05-16 02:18:43,0.2625,22,22.18,67,0,996.30,0
5397,2018-05-16 02:18:48,0.2625,22,22.18,67,0,996.30,0
5398,2018-05-16 02:18:52,0.2652,22,22.19,67,0,996.34,0
5399,2018-05-16 02:18:56,0.2638,22,22.19,67,0,996.34,0
5400,2018-05-16 02:19:02,0.2612,22,22.19,67,0,996.30,0
5401,2018-05-16 02:19:06,0.2612,22,22.18,67,0,996.34,0
5402,2018-05-16 02:19:10,0.2612,22,22.18,67,0,996.27,0
5403,2018-05-16 02:19:15,0.2612,22,22.19,67,0,996.40,0
5404,2018-05-16 02:19:19,0.2625,22,22.19,67,0,996.28,0
5405,2018-05-16 02:19:23,0.2652,22,22.19,67,0,996.34,0
5406,2018-05-16 02:19:29,0.2652,22,22.19,67,0,996.34,0
5407,2018-05-16 02:19:33,0.2652,22,22.19,67,0,996.30,0
5408,2018-05-16 02:19:37,0.2652,22,22.19,67,0,996.36,0
5409,2018-05-16 02:19:42,0.2652,22,22.19,67,0,996.40,0
5410,2018-05-16 02:19:46,0.2652,22,22.19,67,0,996.40,0
5411,2018-05-16 02:19:50,0.2652,22,22.19,67,0,996.30,0
5412,2018-05-16 02:19:55,0.2652,22,22.20,67,0,996.48,0
5413,2018-05-16 02:19:59,0.2652,22,22.21,67,0,996.48,0
5414,2018-05-16 02:20:03,0.2652,22,22.19,67,0,996.40,0
5415,2018-05-16 02:20:09,0.2652,22,22.19,67,0,996.43,0
5416,2018-05-16 02:20:13,0.2652,22,22.19,67,0,996.48,0
5417,2018-05-16 02:20:17,0.2652,22,22.19,67,0,996.51,0
5418,2018-05-16 02:20:22,0.2652,22,22.18,67,0,996.42,0
5419,2018-05-16 02:20:26,0.2625,22,22.19,67,0,996.44,0
5420,2018-05-16 02:20:30,0.2612,22,22.19,67,0,996.44,0
5421,2018-05-16 02:20:36,0.2638,22,22.19,67,0,996.48,0
5422,2018-05-16 02:20:40,0.2652,22,22.19,67,0,996.51,0
5423,2018-05-16 02:20:44,0.2625,22,22.18,67,0,996.51,0
5424,2018-05-16 02:20:49,0.2625,22,22.19,67,0,996.54,0
5425,2018-05-16 02:20:53,0.2638,22,22.20,67,0,996.48,0
5426,2018-05-16 02:20:57,0.2652,22,22.19,67,0,996.51,0
5427,2018-05-16 02:21:03,0.2652,22,22.18,67,0,996.56,0
5428,2018-05-16 02:21:07,0.2652,22,22.19,67,0,996.48,0
5429,2018-05-16 02:21:11,0.2652,22,22.20,67,0,996.57,0
5430,2018-05-16 02:21:16,0.2652,22,22.19,67,0,996.56,0
5431,2018-05-16 02:21:20,0.2652,22,22.19,67,0,996.59,0
5432,2018-05-16 02:21:24,0.2652,22,22.20,67,0,996.62,0
5433,2018-05-16 02:21:29,0.2652,22,22.19,67,0,996.59,0
5434,2018-05-16 02:21:33,0.2652,22,22.18,67,0,996.56,0
5435,2018-05-16 02:21:38,0.2652,22,22.18,67,0,996.54,0
5436,2018-05-16 02:21:43,0.2652,22,22.18,67,0,996.54,0
5437,2018-05-16 02:21:47,0.2652,22,22.19,67,0,996.65,0
5438,2018-05-16 02:21:51,0.2652,22,22.19,67,0,996.65,0
5439,2018-05-16 02:21:56,0.2638,22,22.20,67,0,996.59,0
5440,2018-05-16 02:22:00,0.2612,22,22.20,67,0,996.59,0
5441,2018-05-16 02:22:04,0.2612,22,22.19,67,0,996.57,0
5442,2018-05-16 02:22:10,0.2612,22,22.19,67,0,996.62,0
5443,2018-05-16 02:22:14,0.2612,22,22.19,67,0,996.62,0
5444,2018-05-16 02:22:18,0.2612,22,22.19,67,0,996.54,0
5445,2018-05-16 02:22:23,0.2612,22,22.19,67,0,996.54,0
5446,2018-05-16 02:22:27,0.2612,22,22.19,67,0,996.51,0
5447,2018-05-16 02:22:31,0.2612,22,22.18,67,0,996.51,0
5448,2018-05-16 02:22:37,0.2612,22,22.19,67,0,996.54,0
5449,2018-05-16 02:22:41,0.2612,22,22.18,67,0,996.51,0
5450,2018-05-16 02:22:45,0.2612,22,22.18,67,0,996.51,0
5451,2018-05-16 02:22:50,0.2612,22,22.19,67,0,996.51,0
5452,2018-05-16 02:22:54,0.2612,22,22.18,67,0,996.51,0
5453,2018-05-16 02:22:58,0.2612,22,22.18,67,0,996.44,0
5454,2018-05-16 02:23:04,0.2612,22,22.19,67,0,996.51,0
5455,2018-05-16 02:23:08,0.2612,22,22.18,67,0,996.51,0
5456,2018-05-16 02:23:12,0.2612,22,22.18,67,0,996.51,0
5457,2018-05-16 02:23:17,0.2612,22,22.19,67,0,996.48,0
5458,2018-05-16 02:23:21,0.2612,22,22.19,67,0,996.48,0
5459,2018-05-16 02:23:25,0.2612,22,22.19,67,0,996.48,0
5460,2018-05-16 02:23:30,0.2612,22,22.18,67,0,996.48,0
5461,2018-05-16 02:23:34,0.2612,22,22.18,67,0,996.54,0
5462,2018-05-16 02:23:38,0.2612,22,22.18,67,0,996.56,0
5463,2018-05-16 02:23:44,0.2612,22,22.18,67,0,996.54,0
5464,2018-05-16 02:23:48,0.2612,22,22.19,67,0,996.56,0
5465,2018-05-16 02:23:52,0.2612,22,22.18,67,0,996.56,0
5466,2018-05-16 02:23:57,0.2612,22,22.18,67,0,996.51,0
5467,2018-05-16 02:24:01,0.2612,22,22.18,67,0,996.44,0
5468,2018-05-16 02:24:05,0.2612,22,22.18,67,0,996.48,0
5469,2018-05-16 02:24:11,0.2612,22,22.18,67,0,996.48,0
5470,2018-05-16 02:24:15,0.2598,22,22.18,67,0,996.48,0
5471,2018-05-16 02:24:19,0.2571,22,22.18,67,0,996.42,0
5472,2018-05-16 02:24:24,0.2571,22,22.18,67,0,996.51,0
5473,2018-05-16 02:24:28,0.2571,22,22.18,67,0,996.51,0
5474,2018-05-16 02:24:32,0.2571,22,22.18,67,0,996.42,0
5475,2018-05-16 02:24:38,0.2571,22,22.18,67,0,996.48,0
5476,2018-05-16 02:24:42,0.2571,22,22.19,67,0,996.51,0
5477,2018-05-16 02:24:46,0.2571,22,22.17,67,0,996.48,0
5478,2018-05-16 02:24:51,0.2612,22,22.18,67,0,996.51,0
5479,2018-05-16 02:24:55,0.2612,22,22.17,67,0,996.44,0
5480,2018-05-16 02:24:59,0.2612,22,22.18,67,0,996.48,0
5481,2018-05-16 02:25:04,0.2612,22,22.19,67,0,996.51,0
5482,2018-05-16 02:25:09,0.2612,22,22.18,67,0,996.48,0
5483,2018-05-16 02:25:13,0.2612,22,22.19,67,0,996.54,0
5484,2018-05-16 02:25:18,0.2612,22,22.19,67,0,996.48,0
5485,2018-05-16 02:25:22,0.2612,22,22.18,67,0,996.48,0
5486,2018-05-16 02:25:26,0.2612,22,22.18,67,0,996.54,0
5487,2018-05-16 02:25:31,0.2612,22,22.18,67,0,996.51,0
5488,2018-05-16 02:25:35,0.2612,22,22.19,67,0,996.48,0
5489,2018-05-16 02:25:39,0.2612,22,22.19,67,0,996.54,0
5490,2018-05-16 02:25:45,0.2612,22,22.19,67,0,996.44,0
5491,2018-05-16 02:25:49,0.2612,22,22.19,67,0,996.43,0
5492,2018-05-16 02:25:53,0.2612,22,22.18,67,0,996.44,0
5493,2018-05-16 02:25:58,0.2612,22,22.19,67,0,996.48,0
5494,2018-05-16 02:26:02,0.2612,22,22.19,67,0,996.44,0
5495,2018-05-16 02:26:06,0.2612,22,22.19,67,0,996.51,0
5496,2018-05-16 02:26:12,0.2612,22,22.18,67,0,996.48,0
5497,2018-05-16 02:26:16,0.2612,22,22.18,67,0,996.42,0
5498,2018-05-16 02:26:20,0.2612,22,22.19,67,0,996.51,0
5499,2018-05-16 02:26:25,0.2652,22,22.19,67,0,996.51,0
5500,2018-05-16 02:26:29,0.2652,22,22.19,67,0,996.44,0
5501,2018-05-16 02:26:33,0.2652,22,22.19,67,0,996.51,0
5502,2018-05-16 02:26:39,0.2625,22,22.18,67,0,996.54,0
5503,2018-05-16 02:26:43,0.2612,22,22.19,67,0,996.54,0
5504,2018-05-16 02:26:47,0.2612,22,22.19,67,0,996.44,0
5505,2018-05-16 02:26:52,0.2652,22,22.19,67,0,996.51,0
5506,2018-05-16 02:26:56,0.2652,22,22.19,67,0,996.48,0
5507,2018-05-16 02:27:00,0.2652,22,22.19,67,0,996.51,0
5508,2018-05-16 02:27:05,0.2652,22,22.19,67,0,996.56,0
5509,2018-05-16 02:27:09,0.2652,22,22.19,67,0,996.51,0
5510,2018-05-16 02:27:14,0.2652,22,22.19,67,0,996.51,0
5511,2018-05-16 02:27:19,0.2652,22,22.19,67,0,996.43,0
5512,2018-05-16 02:27:23,0.2652,22,22.19,67,0,996.54,0
5513,2018-05-16 02:27:27,0.2652,22,22.19,67,0,996.54,0
5514,2018-05-16 02:27:32,0.2652,22,22.19,67,0,996.48,0
5515,2018-05-16 02:27:36,0.2652,22,22.19,67,0,996.51,0
5516,2018-05-16 02:27:40,0.2652,22,22.19,67,0,996.54,0
5517,2018-05-16 02:27:46,0.2652,22,22.19,67,0,996.51,0
5518,2018-05-16 02:27:50,0.2652,22,22.19,67,0,996.56,0
5519,2018-05-16 02:27:54,0.2652,22,22.19,67,0,996.59,0
5520,2018-05-16 02:27:59,0.2652,22,22.20,67,0,996.57,0
5521,2018-05-16 02:28:03,0.2652,22,22.19,67,0,996.56,0
5522,2018-05-16 02:28:07,0.2652,22,22.19,67,0,996.56,0
5523,2018-05-16 02:28:13,0.2652,22,22.19,67,0,996.57,0
5524,2018-05-16 02:28:17,0.2652,22,22.19,67,0,996.51,0
5525,2018-05-16 02:28:21,0.2652,22,22.20,67,0,996.57,0
5526,2018-05-16 02:28:26,0.2652,22,22.19,67,0,996.54,0
5527,2018-05-16 02:28:30,0.2652,22,22.20,67,0,996.59,0
5528,2018-05-16 02:28:34,0.2652,22,22.19,67,0,996.57,0
5529,2018-05-16 02:28:40,0.2612,22,22.19,67,0,996.59,0
5530,2018-05-16 02:28:44,0.2612,22,22.19,67,0,996.59,0
5531,2018-05-16 02:28:48,0.2612,22,22.20,67,0,996.59,0
5532,2018-05-16 02:28:53,0.2638,22,22.19,67,0,996.59,0
5533,2018-05-16 02:28:57,0.2652,22,22.19,67,0,996.62,0
5534,2018-05-16 02:29:01,0.2652,22,22.19,67,0,996.59,0
5535,2018-05-16 02:29:06,0.2652,22,22.20,67,0,996.65,0
5536,2018-05-16 02:29:10,0.2652,22,22.20,67,0,996.62,0
5537,2018-05-16 02:29:14,0.2652,22,22.19,67,0,996.62,0
5538,2018-05-16 02:29:20,0.2652,22,22.20,67,0,996.68,0
5539,2018-05-16 02:29:24,0.2652,22,22.20,67,0,996.65,0
5540,2018-05-16 02:29:28,0.2652,22,22.19,67,0,996.59,0
5541,2018-05-16 02:29:33,0.2652,22,22.20,67,0,996.59,0
5542,2018-05-16 02:29:37,0.2652,22,22.20,67,0,996.62,0
5543,2018-05-16 02:29:41,0.2652,22,22.20,67,0,996.65,0
5544,2018-05-16 02:29:47,0.2652,22,22.20,67,0,996.65,0
5545,2018-05-16 02:29:51,0.2652,22,22.19,67,0,996.62,0
5546,2018-05-16 02:29:55,0.2652,22,22.20,67,0,996.68,0
5547,2018-05-16 02:30:00,0.2652,22,22.20,67,0,996.65,0
5548,2018-05-16 02:30:04,0.2652,22,22.20,67,0,996.68,0
5549,2018-05-16 02:30:08,0.2652,22,22.21,67,0,996.68,0
5550,2018-05-16 02:30:14,0.2652,22,22.20,67,0,996.59,0
5551,2018-05-16 02:30:18,0.2652,22,22.20,67,0,996.59,0
5552,2018-05-16 02:30:22,0.2652,22,22.20,67,0,996.62,0
5553,2018-05-16 02:30:27,0.2652,22,22.20,67,0,996.65,0
5554,2018-05-16 02:30:31,0.2652,22,22.20,67,0,996.59,0
5555,2018-05-16 02:30:35,0.2652,22,22.20,67,0,996.62,0
5556,2018-05-16 02:30:40,0.2652,22,22.20,67,0,996.62,0
5557,2018-05-16 02:30:45,0.2652,22,22.19,67,0,996.62,0
5558,2018-05-16 02:30:49,0.2652,22,22.19,67,0,996.59,0
5559,2018-05-16 02:30:54,0.2652,22,22.20,67,0,996.62,0
5560,2018-05-16 02:30:58,0.2652,22,22.19,67,0,996.57,0
5561,2018-05-16 02:31:02,0.2652,22,22.20,67,0,996.68,0
5562,2018-05-16 02:31:07,0.2652,22,22.20,67,0,996.59,0
5563,2018-05-16 02:31:11,0.2652,22,22.20,67,0,996.62,0
5564,2018-05-16 02:31:15,0.2652,22,22.19,67,0,996.54,0
5565,2018-05-16 02:31:21,0.2652,22,22.19,67,0,996.57,0
5566,2018-05-16 02:31:25,0.2652,22,22.19,67,0,996.57,0
5567,2018-05-16 02:31:29,0.2652,22,22.19,67,0,996.62,0
5568,2018-05-16 02:31:34,0.2652,22,22.20,67,0,996.57,0
5569,2018-05-16 02:31:38,0.2652,22,22.20,67,0,996.59,0
5570,2018-05-16 02:31:42,0.2652,22,22.19,67,0,996.57,0
5571,2018-05-16 02:31:48,0.2652,22,22.20,67,0,996.62,0
5572,2018-05-16 02:31:52,0.2652,22,22.20,67,0,996.65,0
5573,2018-05-16 02:31:56,0.2652,22,22.20,67,0,996.68,0
5574,2018-05-16 02:32:01,0.2652,22,22.19,67,0,996.62,0
5575,2018-05-16 02:32:05,0.2652,22,22.19,67,0,996.65,0
5576,2018-05-16 02:32:09,0.2652,22,22.19,67,0,996.56,0
5577,2018-05-16 02:32:15,0.2652,22,22.19,67,0,996.62,0
5578,2018-05-16 02:32:19,0.2652,22,22.19,67,0,996.68,0
5579,2018-05-16 02:32:23,0.2652,22,22.19,67,0,996.65,0
5580,2018-05-16 02:32:28,0.2652,22,22.19,67,0,996.59,0
5581,2018-05-16 02:32:32,0.2652,22,22.19,67,0,996.65,0
5582,2018-05-16 02:32:36,0.2652,22,22.18,67,0,996.65,0
5583,2018-05-16 02:32:41,0.2652,22,22.18,67,0,996.73,0
5584,2018-05-16 02:32:45,0.2652,22,22.18,67,0,996.79,0
5585,2018-05-16 02:32:50,0.2652,22,22.19,67,0,996.73,0
5586,2018-05-16 02:32:55,0.2652,22,22.18,67,0,996.65,0
5587,2018-05-16 02:32:59,0.2652,22,22.17,67,0,996.65,0
5588,2018-05-16 02:33:03,0.2652,22,22.18,67,0,996.70,0
5589,2018-05-16 02:33:08,0.2652,22,22.19,67,0,996.68,0
5590,2018-05-16 02:33:12,0.2652,22,22.18,67,0,996.73,0
5591,2018-05-16 02:33:16,0.2652,22,22.18,67,0,996.73,0
5592,2018-05-16 02:33:22,0.2652,22,22.18,67,0,996.82,0
5593,2018-05-16 02:33:26,0.2652,22,22.19,67,0,996.70,0
5594,2018-05-16 02:33:30,0.2652,22,22.18,67,0,996.79,0
5595,2018-05-16 02:33:35,0.2652,22,22.18,67,0,996.79,0
5596,2018-05-16 02:33:39,0.2652,22,22.18,67,0,996.79,0
5597,2018-05-16 02:33:43,0.2652,22,22.18,67,0,996.82,0
5598,2018-05-16 02:33:49,0.2652,22,22.18,67,0,996.82,0
5599,2018-05-16 02:33:53,0.2638,22,22.18,67,0,996.82,0
5600,2018-05-16 02:33:57,0.2612,22,22.18,67,0,996.82,0
5601,2018-05-16 02:34:02,0.2612,22,22.17,67,0,996.70,0
5602,2018-05-16 02:34:06,0.2612,22,22.18,67,0,996.76,0
5603,2018-05-16 02:34:10,0.2585,22,22.18,67,0,996.84,0
5604,2018-05-16 02:34:16,0.2571,22,22.18,67,0,996.84,0
5605,2018-05-16 02:34:20,0.2571,22,22.17,67,0,996.73,0
5606,2018-05-16 02:34:24,0.2531,22,22.17,67,0,996.73,0
5607,2018-05-16 02:34:29,0.2518,22,22.18,67,0,996.79,0
5608,2018-05-16 02:34:33,0.2518,22,22.17,67,0,996.73,0
5609,2018-05-16 02:34:37,0.2518,22,22.17,67,0,996.68,0
5610,2018-05-16 02:34:42,0.2518,22,22.18,67,0,996.84,0
5611,2018-05-16 02:34:46,0.2518,22,22.18,67,0,996.82,0
5612,2018-05-16 02:34:50,0.2518,22,22.17,67,0,996.76,0
5613,2018-05-16 02:34:56,0.2518,22,22.19,67,0,996.82,0
5614,2018-05-16 02:35:00,0.2518,22,22.18,67,0,996.84,0
5615,2018-05-16 02:35:04,0.2518,22,22.18,67,0,996.76,0
5616,2018-05-16 02:35:09,0.2518,22,22.17,67,0,996.73,0
5617,2018-05-16 02:35:13,0.2518,22,22.17,67,0,996.73,0
5618,2018-05-16 02:35:17,0.2518,22,22.17,67,0,996.73,0
5619,2018-05-16 02:35:23,0.2518,22,22.17,67,0,996.79,0
5620,2018-05-16 02:35:27,0.2545,22,22.17,67,0,996.76,0
5621,2018-05-16 02:35:31,0.2571,22,22.17,67,0,996.79,0
5622,2018-05-16 02:35:36,0.2571,22,22.18,67,0,996.87,0
5623,2018-05-16 02:35:40,0.2571,22,22.18,67,0,996.90,0
5624,2018-05-16 02:35:44,0.2571,22,22.17,67,0,996.76,0
5625,2018-05-16 02:35:50,0.2571,22,22.17,67,0,996.79,0
5626,2018-05-16 02:35:54,0.2571,22,22.17,67,0,996.84,0
5627,2018-05-16 02:35:58,0.2571,22,22.17,67,0,996.79,0
5628,2018-05-16 02:36:03,0.2571,22,22.17,67,0,996.79,0
5629,2018-05-16 02:36:07,0.2571,22,22.16,67,0,996.79,0
5630,2018-05-16 02:36:11,0.2571,22,22.17,67,0,996.76,0
5631,2018-05-16 02:36:16,0.2571,22,22.17,67,0,996.82,0
5632,2018-05-16 02:36:21,0.2571,22,22.15,67,0,996.70,0
5633,2018-05-16 02:36:25,0.2571,22,22.17,67,0,996.76,0
5634,2018-05-16 02:36:30,0.2571,22,22.17,67,0,996.82,0
5635,2018-05-16 02:36:34,0.2571,22,22.16,67,0,996.79,0
5636,2018-05-16 02:36:38,0.2571,22,22.16,67,0,996.79,0
5637,2018-05-16 02:36:43,0.2571,22,22.16,67,0,996.76,0
5638,2018-05-16 02:36:47,0.2571,22,22.15,67,0,996.79,0
5639,2018-05-16 02:36:51,0.2571,22,22.16,67,0,996.82,0
5640,2018-05-16 02:36:57,0.2571,22,22.16,67,0,996.79,0
5641,2018-05-16 02:37:01,0.2571,22,22.15,67,0,996.79,0
5642,2018-05-16 02:37:05,0.2571,22,22.16,67,0,996.79,0
5643,2018-05-16 02:37:10,0.2612,22,22.16,67,0,996.73,0
5644,2018-05-16 02:37:14,0.2612,22,22.15,67,0,996.76,0
5645,2018-05-16 02:37:18,0.2612,22,22.15,67,0,996.79,0
5646,2018-05-16 02:37:24,0.2612,22,22.15,67,0,996.76,0
5647,2018-05-16 02:37:28,0.2612,22,22.15,67,0,996.73,0
5648,2018-05-16 02:37:32,0.2612,22,22.15,67,0,996.79,0
5649,2018-05-16 02:37:37,0.2612,22,22.15,67,0,996.84,0
5650,2018-05-16 02:37:41,0.2612,22,22.16,67,0,996.84,0
5651,2018-05-16 02:37:45,0.2612,22,22.16,67,0,996.82,0
5652,2018-05-16 02:37:51,0.2612,22,22.15,67,0,996.82,0
5653,2018-05-16 02:37:55,0.2612,22,22.16,67,0,996.79,0
5654,2018-05-16 02:37:59,0.2612,22,22.16,67,0,996.79,0
5655,2018-05-16 02:38:04,0.2612,22,22.16,67,0,996.82,0
5656,2018-05-16 02:38:08,0.2612,22,22.16,67,0,996.79,0
5657,2018-05-16 02:38:12,0.2612,22,22.16,67,0,996.73,0
5658,2018-05-16 02:38:17,0.2612,22,22.16,67,0,996.82,0
5659,2018-05-16 02:38:21,0.2638,22,22.16,67,0,996.82,0
5660,2018-05-16 02:38:26,0.2652,22,22.16,67,0,996.79,0
5661,2018-05-16 02:38:31,0.2652,22,22.17,67,0,996.76,0
5662,2018-05-16 02:38:35,0.2652,22,22.17,67,0,996.87,0
5663,2018-05-16 02:38:39,0.2652,22,22.15,67,0,996.87,0
5664,2018-05-16 02:38:44,0.2652,22,22.16,67,0,996.82,0
5665,2018-05-16 02:38:48,0.2652,22,22.16,67,0,996.90,0
5666,2018-05-16 02:38:52,0.2652,22,22.16,67,0,996.79,0
5667,2018-05-16 02:38:58,0.2652,22,22.16,67,0,996.90,0
5668,2018-05-16 02:39:02,0.2652,22,22.16,67,0,996.79,0
5669,2018-05-16 02:39:06,0.2652,22,22.16,67,0,996.76,0
5670,2018-05-16 02:39:11,0.2652,22,22.17,67,0,996.84,0
5671,2018-05-16 02:39:15,0.2652,22,22.16,67,0,996.82,0
5672,2018-05-16 02:39:19,0.2652,22,22.16,67,0,996.90,0
5673,2018-05-16 02:39:25,0.2652,22,22.17,67,0,996.84,0
5674,2018-05-16 02:39:29,0.2665,22,22.16,67,0,996.87,0
5675,2018-05-16 02:39:33,0.2665,22,22.16,67,0,996.79,0
5676,2018-05-16 02:39:38,0.2652,22,22.17,67,0,996.84,0
5677,2018-05-16 02:39:42,0.2652,22,22.17,67,0,996.90,0
5678,2018-05-16 02:39:46,0.2652,22,22.17,67,0,996.90,0
5679,2018-05-16 02:39:52,0.2679,22,22.16,67,0,996.84,0
5680,2018-05-16 02:39:56,0.2692,22,22.17,67,0,996.90,0
5681,2018-05-16 02:40:00,0.2692,22,22.17,67,0,996.93,0
5682,2018-05-16 02:40:05,0.2692,22,22.17,67,0,996.93,0
5683,2018-05-16 02:40:09,0.2692,22,22.18,67,0,996.90,0
5684,2018-05-16 02:40:13,0.2679,22,22.18,67,0,997.01,0
5685,2018-05-16 02:40:18,0.2652,22,22.17,67,0,996.90,0
5686,2018-05-16 02:40:22,0.2652,22,22.17,67,0,996.90,0
5687,2018-05-16 02:40:26,0.2652,22,22.17,67,0,996.90,0
5688,2018-05-16 02:40:32,0.2652,22,22.18,67,0,996.98,0
5689,2018-05-16 02:40:36,0.2652,22,22.18,67,0,996.93,0
5690,2018-05-16 02:40:40,0.2652,22,22.18,67,0,997.01,0
5691,2018-05-16 02:40:45,0.2652,22,22.18,67,0,996.98,0
5692,2018-05-16 02:40:49,0.2652,22,22.18,67,0,996.96,0
5693,2018-05-16 02:40:53,0.2652,22,22.19,67,0,997.01,0
5694,2018-05-16 02:40:59,0.2652,22,22.18,67,0,996.93,0
5695,2018-05-16 02:41:03,0.2652,22,22.18,67,0,996.98,0
5696,2018-05-16 02:41:07,0.2652,22,22.18,67,0,996.96,0
5697,2018-05-16 02:41:12,0.2652,22,22.18,67,0,996.98,0
5698,2018-05-16 02:41:16,0.2652,22,22.18,67,0,997.01,0
5699,2018-05-16 02:41:20,0.2652,22,22.18,67,0,997.01,0
5700,2018-05-16 02:41:26,0.2652,22,22.17,67,0,996.96,0
5701,2018-05-16 02:41:30,0.2652,22,22.18,67,0,996.96,0
5702,2018-05-16 02:41:34,0.2652,22,22.18,67,0,996.98,0
5703,2018-05-16 02:41:39,0.2652,22,22.18,67,0,997.01,0
5704,2018-05-16 02:41:43,0.2652,22,22.19,67,0,996.98,0
5705,2018-05-16 02:41:47,0.2652,22,22.18,67,0,996.98,0
5706,2018-05-16 02:41:52,0.2652,22,22.18,67,0,997.07,0
5707,2018-05-16 02:41:57,0.2652,22,22.18,67,0,997.04,0
5708,2018-05-16 02:42:01,0.2652,22,22.18,67,0,997.07,0
5709,2018-05-16 02:42:06,0.2652,22,22.18,67,0,997.07,0
5710,2018-05-16 02:42:10,0.2652,22,22.18,67,0,997.07,0
5711,2018-05-16 02:42:14,0.2652,22,22.18,67,0,997.07,0
5712,2018-05-16 02:42:19,0.2652,22,22.18,67,0,997.04,0
5713,2018-05-16 02:42:23,0.2652,22,22.18,67,0,997.04,0
5714,2018-05-16 02:42:27,0.2652,22,22.18,67,0,997.04,0
